time,ref_x,x,ref_y,y,ref_z,z,ref_u,u,ref_v,v,ref_w,w,ref_phi,phi,ref_theta,theta,ref_psi,psi,thrust
20.2,-0.12786,-0.550759,-1.16373,-1.44886,1,0.948187,1.46373,1.80326,-0.32786,-0.506641,0,-0.0306771,-0.0114189,-0.0207257,0.224373,0.203847,1.32044,0.80957,0.214764
20.25,-0.054294,-0.451892,-1.17829,-1.48767,1,0.948684,1.47829,1.83107,-0.254294,-0.373192,0,-0.0367871,-0.00457707,-0.0214456,0.214332,0.207777,1.37044,0.864239,0.215291
20.3,0.019907,-0.363069,-1.18915,-1.51711,1,0.949677,1.48915,1.84532,-0.180093,-0.325041,0,-0.0348383,-0.0109466,-0.0320594,0.224059,0.204866,1.42044,0.911432,0.215018
20.35,0.094559,-0.267006,-1.19629,-1.54367,1,0.950219,1.49629,1.8613,-0.105441,-0.192007,0,-0.0357934,-0.0101012,-0.0314516,0.229509,0.202465,1.47044,0.966079,0.215395
20.4,0.169474,-0.176031,-1.19969,-1.5639,1,0.950846,1.49969,1.87212,-0.030526,-0.145431,0,-0.036184,-0.00989469,-0.036741,0.224555,0.209419,1.52044,1.0149,0.215222
20.45,0.244465,-0.0845406,-1.19934,-1.57947,1,0.951813,1.49934,1.86341,0.044465,-0.00745319,0,-0.0342855,-0.00995027,-0.0311684,0.22757,0.211291,1.57044,1.06893,0.214977
20.5,0.319345,0.00766225,-1.19524,-1.59057,1,0.95218,1.49524,1.85999,0.119345,0.105111,0,-0.0405597,-0.0117187,-0.0328762,0.224896,0.212973,1.62044,1.11092,0.215032
20.55,0.393927,0.0999644,-1.18741,-1.5966,1,0.952599,1.48741,1.84377,0.193927,0.179308,0,-0.03991,-0.00179673,-0.0313213,0.214362,0.212211,1.67044,1.16444,0.215417
20.6,0.468025,0.210608,-1.17586,-1.59774,1,0.953267,1.47586,1.82912,0.268025,0.286308,0,-0.0415839,-0.00780939,-0.0416515,0.223664,0.2116,1.72044,1.22077,0.21539
20.65,0.541452,0.302643,-1.16062,-1.59372,1,0.953285,1.46062,1.80727,0.341452,0.362247,0,-0.0436244,-0.00599049,-0.0324141,0.213985,0.21008,1.77044,1.26602,0.216042
20.7,0.614026,0.394161,-1.14173,-1.58459,1,0.953553,1.44173,1.7775,0.414026,0.466115,0,-0.0470131,-0.00410702,-0.0350751,0.221649,0.216007,1.82044,1.31376,0.215912
20.75,0.685565,0.485112,-1.11923,-1.57152,1,0.953321,1.41924,1.74786,0.485565,0.541447,0,-0.0499708,-0.00137458,-0.0343518,0.211155,0.212568,1.87044,1.36018,0.216965
20.8,0.75589,0.574802,-1.09319,-1.55337,1,0.952838,1.39319,1.71457,0.55589,0.638582,0,-0.0469172,-0.00132673,-0.0188429,0.219078,0.217525,1.92044,1.41036,0.216789
20.85,0.824826,0.663577,-1.06367,-1.53149,1,0.952463,1.36367,1.68079,0.624826,0.709884,0,-0.048804,0.00403055,-0.0146092,0.210256,0.219556,1.97044,1.4558,0.216659
20.9,0.8922,0.699008,-1.03074,-1.52122,1,0.952879,1.33074,1.62919,0.6922,0.822221,0,-0.0396463,0.0033245,-0.0198194,0.204867,0.211934,2.02044,1.47084,0.21548
20.95,0.957844,0.699008,-0.994478,-1.52122,1,0.952879,1.29448,1.56991,0.757844,0.912442,0,-0.0306206,0.0226368,-0.0198194,0.207879,0.211934,2.07044,1.47084,0.215096
21,1.02159,0.939109,-0.954983,-1.43184,1,0.953612,1.25498,1.53786,0.821594,0.974364,0,-0.031136,0.0117285,-0.00376194,0.218713,0.211079,2.12044,1.60571,0.214131
21.05,1.08329,1.02193,-0.912352,-1.39183,1,0.953777,1.21235,1.49828,0.88329,1.01757,0,-0.0345805,0.00142817,0.00288938,0.212674,0.208915,2.17044,1.65029,0.214484
21.1,1.14278,1.10292,-0.866691,-1.34821,1,0.953289,1.16669,1.4461,0.942779,1.1189,0,-0.0371405,-0.000434132,-0.00115968,0.217112,0.208475,2.22044,1.69913,0.214856
21.15,1.19991,1.18233,-0.818114,-1.30057,1,0.952969,1.11811,1.37514,0.999911,1.19728,0,-0.0399448,-0.00411508,-0.00454988,0.214253,0.209293,2.27044,1.74853,0.215301
21.2,1.25454,1.25954,-0.766742,-1.24917,1,0.952509,1.06674,1.33324,1.05454,1.2539,0,-0.0434271,-0.00601887,-0.00704149,0.208241,0.209361,2.32044,1.79574,0.215848
21.25,1.30654,1.33937,-0.712703,-1.19065,1,0.951628,1.0127,1.2563,1.10654,1.32673,0,-0.0473312,-0.00312259,-0.0125641,0.214046,0.208091,2.37044,1.84718,0.216075
21.3,1.35577,1.41614,-0.656134,-1.1278,1,0.95064,0.956134,1.20824,1.15577,1.37772,0,-0.0491659,-0.00608994,-0.0145445,0.208478,0.20712,2.42044,1.90093,0.216658
21.35,1.40211,1.48971,-0.597174,-1.0614,1,0.94934,0.897174,1.1249,1.20211,1.4387,0,-0.0505191,-0.00472464,-0.0152694,0.214802,0.211096,2.47044,1.95099,0.216985
21.4,1.44545,1.55593,-0.535973,-0.995266,1,0.94828,0.835973,1.07537,1.24545,1.4921,0,-0.051493,-0.00599777,-0.0204288,0.20923,0.203548,2.52044,1.99772,0.217191
21.45,1.48568,1.61868,-0.472681,-0.926311,1,0.94733,0.772681,0.98437,1.28568,1.54566,0,-0.0429335,-0.00192871,-0.0204191,0.211709,0.202716,2.56044,2.04654,0.217023
21.5,1.52269,1.67838,-0.407459,-0.854304,1,0.946901,0.707459,0.877508,1.32269,1.61642,0,-0.0380825,-0.0102754,-0.0236899,0.212845,0.204644,2.62044,2.09824,0.216022
21.55,1.55639,1.73433,-0.340468,-0.779429,1,0.946467,0.640468,0.826129,1.35639,1.63707,0,-0.0299593,-0.00830887,-0.0215618,0.209827,0.206559,2.67044,2.14618,0.214721
21.6,1.58671,1.79335,-0.271876,-0.691377,1,0.946795,0.571876,0.717824,1.38671,1.69743,0,-0.0142757,-0.00931706,-0.0265889,0.21906,0.206398,2.72044,2.202,0.213654
21.65,1.61356,1.84423,-0.201855,-0.605662,1,0.947384,0.501855,0.663217,1.41356,1.71847,0,-0.0130472,-0.00983511,-0.0322603,0.212549,0.203698,2.77044,2.25263,0.212516
21.7,1.63687,1.88812,-0.130579,-0.522878,1,0.948168,0.430579,0.551333,1.43687,1.75355,0,-0.00968014,-0.00849299,-0.0317233,0.21752,0.205965,2.82044,2.3023,0.212367
21.75,1.6566,1.92763,-0.058227,-0.438329,1,0.948739,0.358227,0.498535,1.4566,1.7746,0,-0.00824163,-0.00283715,-0.0380055,0.214144,0.207777,2.87044,2.35393,0.211933
21.8,1.67268,1.96299,0.01502,-0.351545,1,0.949784,0.28498,0.373859,1.47268,1.79448,0,-0.0132173,-0.0106971,-0.0351038,0.219114,0.210774,2.92044,2.40187,0.212614
21.85,1.68508,1.99398,0.088979,-0.263835,1,0.949871,0.211021,0.328266,1.48508,1.81072,0,-0.0151425,-0.0137477,-0.0312758,0.217465,0.215681,2.97044,2.45444,0.212916
21.9,1.69377,2.02092,0.163466,-0.17461,1,0.95022,0.136534,0.198552,1.49377,1.82195,0,-0.0176741,-0.0114353,-0.0365867,0.223731,0.212969,3.02044,2.50153,0.213174
21.95,1.69873,2.04587,0.238295,-0.0722455,1,0.950101,0.061705,0.14616,1.49873,1.81933,0,-0.0167797,-0.0103617,-0.0344092,0.218004,0.209484,3.07044,2.55977,0.213031
22,1.69994,2.06432,0.313277,0.024797,1,0.949985,-0.013277,0.0235535,1.49994,1.83215,0,-0.0177605,-0.0115115,-0.0371654,0.22626,0.212142,3.12044,2.60862,0.212903
22.05,1.6974,2.07684,0.388226,0.116451,1,0.949683,-0.088226,-0.034929,1.4974,1.82209,0,-0.0177424,-0.00921416,-0.0357995,0.218199,0.216677,-3.11274,2.65876,0.213465
22.1,1.69112,2.08486,0.462955,0.20855,1,0.949344,-0.162955,-0.155138,1.49112,1.81609,0,-0.01823,-0.00880441,-0.0393592,0.227357,0.21577,-3.06274,2.70575,0.213381
22.15,1.68111,2.08822,0.537276,0.300792,1,0.949341,-0.237276,-0.268002,1.48111,1.79663,0,-0.0154374,-0.00849689,-0.03917,0.219042,0.216069,-3.01274,2.75464,0.213557
22.2,1.66741,2.08688,0.611005,0.393164,1,0.949298,-0.311005,-0.335255,1.46741,1.78276,0,-0.0109437,-0.00991804,-0.0376652,0.214242,0.216216,-2.96274,2.8065,0.212588
22.25,1.65003,2.08109,0.683956,0.485064,1,0.949207,-0.383956,-0.443342,1.45003,1.76249,0,-0.00957463,-0.0115445,-0.0383839,0.222599,0.218858,-2.91274,2.85301,0.212436
22.3,1.62902,2.06831,0.755947,0.594881,1,0.948828,-0.455947,-0.50838,1.42902,1.74328,0,-0.0141237,-0.00931561,-0.0373012,0.21475,0.217184,-2.86274,2.90933,0.213073
22.35,1.60445,2.05291,0.826799,0.685778,1,0.948541,-0.526799,-0.620675,1.40445,1.71295,0,-0.0109942,-0.00879945,-0.0356001,0.223578,0.215835,-2.81274,2.95755,0.212855
22.4,1.57637,2.03309,0.896334,0.775694,1,0.94831,-0.596334,-0.672577,1.37637,1.68344,0,-0.00893603,-0.00773699,-0.0303273,0.216829,0.222058,-2.76274,3.00719,0.212588
22.45,1.54484,2.00906,0.964378,0.864465,1,0.948065,-0.664378,-0.766446,1.34484,1.64803,0,-0.00463181,-0.00751209,-0.0344896,0.226345,0.220267,-2.71274,3.0542,0.212012
22.5,1.50996,1.98087,1.03076,0.951996,1,0.947905,-0.730762,-0.828164,1.30996,1.61108,0,-0.0070472,-0.00639078,-0.0314733,0.219263,0.221672,-2.66274,3.10314,0.212434
22.55,1.4718,1.94869,1.09532,1.03814,1,0.947559,-0.795319,-0.931182,1.2718,1.56007,0,-0.00645591,-0.00930136,-0.0304942,0.22869,0.221249,-2.61274,-3.13259,0.21242
22.6,1.43046,1.91232,1.15789,1.12239,1,0.946924,-0.857888,-0.972066,1.23046,1.52325,0,-0.00821191,-0.00776209,-0.0321405,0.222545,0.222312,-2.56274,-3.08532,0.212561
22.65,1.38604,1.86377,1.21831,1.22118,1,0.946001,-0.918314,-1.05896,1.18604,1.46672,0,-0.0131289,-0.0074634,-0.0325658,0.219264,0.2223,-2.51274,-3.02764,0.213432
22.7,1.33866,1.81886,1.27644,1.30115,1,0.945065,-0.976443,-1.15359,1.13867,1.3988,0,-0.0121838,-0.00617582,-0.0319056,0.223194,0.219701,-2.46274,-2.97928,0.213916
22.75,1.28844,1.77033,1.33213,1.37861,1,0.944092,-1.03213,-1.19101,1.08844,1.35394,0,-0.0121519,-0.00492726,-0.0296877,0.220997,0.220143,-2.41274,-2.92698,0.213522
22.8,1.2355,1.71813,1.38524,1.45352,1,0.942831,-1.08524,-1.28318,1.0355,1.27398,0,-0.0104877,-0.00375762,-0.0270864,0.225319,0.229176,-2.36274,-2.87848,0.213767
22.85,1.17996,1.66238,1.43564,1.52601,1,0.941968,-1.13564,-1.31327,0.979961,1.22853,0,-0.00882882,-0.00238143,-0.0296621,0.221729,0.224958,-2.31274,-2.83183,0.21416
22.9,1.12198,1.60311,1.4832,1.59537,1,0.941031,-1.1832,-1.39691,0.921978,1.13509,0,-0.0120448,-0.00637125,-0.0292479,0.227506,0.225992,-2.26274,-2.78372,0.214042
22.95,1.06169,1.54075,1.5278,1.66188,1,0.939976,-1.2278,-1.42601,0.861691,1.09974,0,-0.0102324,-0.00460277,-0.0287926,0.224285,0.226608,-2.21274,-2.73665,0.214162
23,0.99925,1.46151,1.56933,1.73756,1,0.938911,-1.26933,-1.49252,0.79925,0.995081,0,-0.0122486,-0.00507931,-0.0264601,0.228251,0.225061,-2.16274,-2.67807,0.214482
23.05,0.934811,1.39259,1.60769,1.79706,1,0.93797,-1.30769,-1.53439,0.734811,0.946038,0,-0.00774773,-0.0032586,-0.0277065,0.223285,0.223961,-2.11274,-2.62857,0.213876
23.1,0.868535,1.3255,1.64278,1.84952,1,0.937047,-1.34278,-1.58445,0.668535,0.85223,0,-0.00281948,-0.00265021,-0.0277088,0.22975,0.228412,-2.06274,-2.58004,0.213884
23.15,0.800588,1.25121,1.67452,1.90272,1,0.936368,-1.37452,-1.63986,0.600588,0.743668,0,-0.00409779,-0.00286133,-0.0295891,0.227674,0.225433,-2.01274,-2.53303,0.213998
23.2,0.731141,1.16922,1.70281,1.95553,1,0.935631,-1.40281,-1.66664,0.531141,0.706841,0,-0.00221005,-0.00551071,-0.0286272,0.224132,0.227741,-1.96274,-2.4807,0.213583
23.25,0.660365,1.0953,1.72761,1.99806,1,0.934925,-1.42761,-1.69584,0.460365,0.639271,0,0.00119504,-0.00497221,-0.0256534,0.227955,0.227254,-1.91274,-2.4362,0.213275
23.3,0.588439,0.992219,1.74883,2.0506,1,0.934002,-1.44883,-1.73254,0.388439,0.529388,0,0.00226251,-0.00395248,-0.0236552,0.222955,0.23128,-1.86274,-2.37557,0.213437
23.35,0.515543,0.908494,1.76643,2.08777,1,0.933673,-1.46643,-1.75629,0.315543,0.431205,0,-0.00081831,-0.00215198,-0.0328955,0.22914,0.227437,-1.81274,-2.32476,0.2139
23.4,0.441857,0.829208,1.78037,2.1188,1,0.932961,-1.48037,-1.76487,0.241857,0.373635,0,-0.00272517,-0.000610737,-0.0261489,0.227009,0.226364,-1.76274,-2.27933,0.213938
23.45,0.367567,0.742773,1.79061,2.14806,1,0.931755,-1.49061,-1.78878,0.167567,0.259789,0,-0.0106624,0.00228362,-0.0276706,0.231442,0.227691,-1.71274,-2.23348,0.214445
23.5,0.292858,0.64942,1.79712,2.17451,1,0.930419,-1.49712,-1.78436,0.092858,0.205382,0,-0.00955697,0.000723303,-0.0303463,0.227963,0.232156,-1.66274,-2.17513,0.215642
23.55,0.217917,0.560893,1.79989,2.19497,1,0.929149,-1.49989,-1.79926,0.017917,0.0650143,0,-0.00439273,-0.00062316,-0.0246343,0.232748,0.240462,-1.61274,-2.12834,0.215786
23.6,0.142931,0.453838,1.79891,2.21377,1,0.927807,-1.49891,-1.79728,-0.057069,0.033284,0,-0.000649794,0.00152047,-0.0114591,0.230236,0.244387,-1.56274,-2.0746,0.215133
23.65,0.068088,0.363662,1.79419,2.22434,1,0.927687,-1.49419,-1.78605,-0.131912,-0.0968219,0,0.0104903,0.00196926,-0.0103623,0.233773,0.239506,-1.51274,-2.02598,0.214686
23.7,-0.006425,0.273346,1.78573,2.2307,1,0.927719,-1.48573,-1.78697,-0.206425,-0.160572,0,0.0201762,0.00555183,-0.00314915,0.229927,0.238129,-1.46274,-1.98084,0.212582
23.75,-0.080423,0.182405,1.77355,2.23206,1,0.928692,-1.47355,-1.76976,-0.280423,-0.265759,0,0.0309757,0.00754584,-0.0155424,0.228618,0.24035,-1.41274,-1.92961,0.21059
23.8,-0.15372,0.0924502,1.7577,2.22944,1,0.928577,-1.4577,-1.73975,-0.35372,-0.390234,0,0.0335855,0.00682324,0.00814352,0.231507,0.241615,-1.36274,-1.88527,0.211167
23.85,-0.226132,0.00806101,1.7382,2.22265,1,0.929383,-1.4382,-1.73694,-0.426132,-0.440663,0,0.0331146,0.00482697,0.00233064,0.229044,0.243215,-1.31274,-1.8399,0.210769
23.9,-0.297479,-0.0877019,1.7151,2.21026,1,0.930496,-1.4151,-1.70404,-0.497479,-0.55502,0,0.0284369,0.00760992,0.00727027,0.2321,0.232738,-1.26274,-1.79121,0.210827
23.95,-0.367583,-0.194363,1.68847,2.19034,1,0.930594,-1.38847,-1.68176,-0.567583,-0.605649,0,0.0258209,0.00915885,-0.0010928,0.229234,0.240705,-1.21274,-1.72696,0.210811
24,-0.436269,-0.282582,1.65837,2.16919,1,0.931395,-1.35837,-1.6392,-0.636269,-0.722831,0,0.0243209,0.00801762,0.00344632,0.233511,0.234206,-1.16274,-1.68365,0.210847
24.05,-0.503363,-0.363842,1.62487,2.1452,1,0.931654,-1.32487,-1.62712,-0.703363,-0.769546,0,0.0271067,0.00897201,0.00521042,0.230074,0.23895,-1.11274,-1.63789,0.210682
24.1,-0.5687,-0.449946,1.58806,2.11531,1,0.932416,-1.28806,-1.5715,-0.7687,-0.88064,0,0.0244651,0.0106958,-0.00672137,0.235542,0.233162,-1.06274,-1.58821,0.210966
24.15,-0.632116,-0.539919,1.54803,2.07867,1,0.932571,-1.24803,-1.53316,-0.832116,-0.931182,0,0.0233224,0.0109466,-0.00251152,0.227416,0.235481,-1.01274,-1.53221,0.211143
24.2,-0.693451,-0.62257,1.50488,2.04022,1,0.933198,-1.20488,-1.47754,-0.893451,-1.02291,0,0.0242375,0.00775089,-0.00480379,0.223966,0.23732,-0.962741,-1.48523,0.211191
24.25,-0.752554,-0.703404,1.45872,1.99744,1,0.933453,-1.15872,-1.44924,-0.952554,-1.07931,0,0.0231407,0.00669866,0.000101386,0.228908,0.233529,-0.912741,-1.43872,0.211225
24.3,-0.809276,-0.792784,1.40967,1.94416,1,0.934133,-1.10967,-1.37281,-1.00928,-1.18115,0,0.0310717,0.00706383,-0.00271071,0.235494,0.233908,-0.862741,-1.38377,0.210847
24.35,-0.863475,-0.874049,1.35784,1.88972,1,0.934866,-1.05784,-1.34564,-1.06347,-1.22419,0,0.0345914,0.00591598,-0.00183303,0.230578,0.233761,-0.812741,-1.33037,0.209431
24.4,-0.915015,-0.938485,1.30337,1.84213,1,0.935989,-1.00337,-1.27604,-1.11502,-1.29917,0,0.0358281,0.00616523,-0.00631007,0.228045,0.232757,-0.762741,-1.28683,0.209223
24.45,-0.963769,-1.01951,1.24638,1.77612,1,0.937426,-0.946383,-1.19167,-1.16377,-1.38294,0,0.0362057,0.00884547,-0.011823,0.232535,0.235471,-0.712741,-1.23162,0.208667
24.5,-1.00961,-1.08789,1.18704,1.71435,1,0.938194,-0.887036,-1.15043,-1.20961,-1.4121,0,0.0367476,0.00859867,-0.00123722,0.229932,0.235087,-0.662741,-1.18038,0.208802
24.55,-1.05244,-1.15335,1.12547,1.64943,1,0.939031,-0.825472,-1.05403,-1.25244,-1.48948,0,0.0326922,0.004023,-0.00393072,0.233824,0.234264,-0.612741,-1.1338,0.20954
24.6,-1.09213,-1.21572,1.06184,1.58137,1,0.939802,-0.761845,-1.00409,-1.29213,-1.53104,0,0.0316773,0.00314377,-0.00443797,0.228237,0.235532,-0.562741,-1.08373,0.209203
24.65,-1.12859,-1.2862,0.996313,1.49591,1,0.940894,-0.696313,-0.915633,-1.32859,-1.59098,0,0.0253508,0.00646534,-0.00588948,0.23412,0.236479,-0.512741,-1.02315,0.209411
24.7,-1.16173,-1.33049,0.929041,1.43675,1,0.941531,-0.629041,-0.862019,-1.36173,-1.60794,0,0.0283282,0.00674496,-0.00871801,0.231106,0.234164,-0.462741,-0.985277,0.209484
24.75,-1.19147,-1.38948,0.860197,1.35,1,0.942051,-0.560197,-0.753524,-1.39147,-1.66764,0,0.0236879,0.00415416,-0.000194992,0.235742,0.233703,-0.412741,-0.929403,0.209751
24.8,-1.21773,-1.44004,0.789953,1.26536,1,0.9426,-0.489953,-0.691239,-1.41773,-1.69937,0,0.0184027,0.00564408,-0.00556079,0.227128,0.239102,-0.362741,-0.873873,0.210517
24.85,-1.24044,-1.48391,0.718484,1.18349,1,0.942546,-0.418484,-0.571386,-1.44044,-1.74701,0,0.00462839,0.000532991,-0.00365779,0.218379,0.234345,-0.312741,-0.82594,0.212227
24.9,-1.25956,-1.52397,0.645969,1.09949,1,0.942528,-0.345969,-0.541442,-1.45956,-1.76207,0,0.00789819,9.10089e-05,-0.0007735,0.230128,0.23517,-0.262741,-0.771094,0.211846
24.95,-1.27502,-1.56375,0.572589,1.00198,1,0.94201,-0.272589,-0.396603,-1.47502,-1.79663,0,-0.00467526,0.00087762,-0.0021142,0.216817,0.233444,-0.212741,-0.717815,0.213454
25,-1.2868,-1.58847,0.498528,0.931968,1,0.941606,-0.198528,-0.297203,-1.4868,-1.82581,0,-0.00358477,8.36301e-05,-0.00286302,0.225561,0.230399,-0.162741,-0.678887,0.213156
25.05,-1.29487,-1.62226,0.42397,0.819034,1,0.940712,-0.12397,-0.224398,-1.49487,-1.83189,0,-0.0117226,0.000365647,0.00533959,0.216898,0.228356,-0.112741,-0.6206,0.214191
25.1,-1.2992,-1.64265,0.349103,0.734595,1,0.939931,-0.049103,-0.106553,-1.4992,-1.85347,0,-0.0173957,0.00136132,0.0028934,0.225119,0.227954,-0.062741,-0.574291,0.214391
25.15,-1.29978,-1.66131,0.274113,0.637037,1,0.938644,0.025887,-0.0687598,-1.49978,-1.84649,0,-0.0182622,0.000522466,0.00882395,0.220759,0.225499,-0.012741,-0.520673,0.215099
25.2,-1.29661,-1.67441,0.199188,0.5445,1,0.938019,0.100812,0.0525942,-1.49661,-1.85505,0,-0.017449,-0.00340132,0.000984168,0.226815,0.222759,0.037259,-0.471961,0.214679
25.25,-1.2897,-1.68286,0.124515,0.451777,1,0.937462,0.175485,0.125557,-1.4897,-1.84217,0,-0.0101642,-0.00236885,-0.00177257,0.219741,0.22323,0.087259,-0.425112,0.21425
25.3,-1.27907,-1.6865,0.05028,0.371069,1,0.93742,0.24972,0.231736,-1.47907,-1.83581,0,-0.00357089,-0.00312229,-0.00398653,0.228614,0.223775,0.137259,-0.383173,0.213779
25.35,-1.26474,-1.68543,-0.02333,0.247184,1,0.937732,0.32333,0.301279,-1.46474,-1.81627,0,0.0021361,0.000256281,-0.00644098,0.222025,0.22239,0.187259,-0.318768,0.212577
25.4,-1.24675,-1.67941,-0.096133,0.154385,1,0.938501,0.396133,0.409361,-1.44675,-1.79049,0,0.00905877,-0.00185894,-0.000799208,0.230725,0.226805,0.237259,-0.269798,0.211971
25.45,-1.22514,-1.66868,-0.167945,0.062451,1,0.939666,0.467945,0.530841,-1.42514,-1.76196,0,0.0224387,-0.0011826,-0.00120022,0.227678,0.228103,0.287259,-0.221248,0.21124
25.5,-1.19997,-1.65339,-0.238588,-0.0289071,1,0.941421,0.538588,0.579044,-1.39997,-1.74,0,0.0238545,-0.0024182,0.00176689,0.222395,0.230106,0.337259,-0.172693,0.209784
25.55,-1.17131,-1.63504,-0.307884,-0.113409,1,0.943083,0.607884,0.698669,-1.3713,-1.69818,0,0.0157006,-0.00296445,-0.00224123,0.226695,0.228459,0.387259,-0.128398,0.209874
25.6,-1.13921,-1.61304,-0.375661,-0.197045,1,0.944403,0.675661,0.743105,-1.33921,-1.67827,0,0.0114256,-0.0022238,-0.00209374,0.222081,0.229338,0.437259,-0.083654,0.211001
25.65,-1.10377,-1.57495,-0.441749,-0.314643,1,0.945623,0.741749,0.855474,-1.30377,-1.62243,0,0.000214582,-0.00266862,-0.00388061,0.227732,0.225574,0.487259,-0.0192806,0.211499
25.7,-1.06507,-1.54138,-0.505983,-0.401146,1,0.946285,0.805983,0.905118,-1.26507,-1.60478,0,-0.00473822,-0.00312483,-0.00644719,0.220981,0.228655,0.537259,0.0295035,0.212677
25.75,-1.0232,-1.50352,-0.568203,-0.486051,1,0.946538,0.868203,0.995373,-1.2232,-1.54908,0,-0.00773261,-0.00327832,-0.00666008,0.223676,0.22371,0.587259,0.0783133,0.21324
25.8,-0.978281,-1.4615,-0.628253,-0.568966,1,0.946644,0.928253,1.05943,-1.17828,-1.51376,0,-0.0174664,-0.00382524,-0.00707566,0.220383,0.218607,0.637259,0.12885,0.213837
25.85,-0.930416,-1.41559,-0.685982,-0.650064,1,0.946638,0.985982,1.15753,-1.13042,-1.43691,0,-0.0209285,-0.0050849,-0.00671751,0.227798,0.216479,0.687259,0.176485,0.213882
25.9,-0.879724,-1.3759,-0.741247,-0.713342,1,0.946422,1.04125,1.24113,-1.07972,-1.36613,0,-0.022017,-0.00742057,-0.00541171,0.220448,0.213767,0.737259,0.215069,0.214349
25.95,-0.826334,-1.30064,-0.793909,-0.820487,1,0.946182,1.09391,1.29592,-1.02633,-1.32261,0,-0.0248559,-0.0065047,-0.012818,0.228486,0.21343,0.787259,0.283598,0.214136
26,-0.770379,-1.24639,-0.843838,-0.889,1,0.945658,1.14384,1.36929,-0.970379,-1.2424,0,-0.0309333,-0.00806405,-0.010187,0.221121,0.21265,0.837259,0.329549,0.214956
26.05,-0.711998,-1.18488,-0.890907,-0.959797,1,0.945172,1.19091,1.41604,-0.911998,-1.19308,0,-0.0318048,-0.0080283,-0.0132856,0.215071,0.211654,0.887259,0.377809,0.215455
26.1,-0.651338,-1.11557,-0.935,-1.03199,1,0.944529,1.235,1.46719,-0.851338,-1.14111,0,-0.0368683,-0.0081151,-0.0136016,0.218244,0.2075,0.937259,0.432664,0.215998
26.15,-0.58855,-1.04737,-0.976005,-1.09629,1,0.94398,1.27601,1.52289,-0.78855,-1.05128,0,-0.0321401,-0.0113656,-0.0111452,0.217235,0.207633,0.987259,0.481923,0.215322
26.2,-0.523791,-0.99541,-1.01382,-1.14129,1,0.943926,1.31382,1.57861,-0.723791,-0.953554,0,-0.0330242,-0.0107989,-0.0154821,0.220262,0.206531,1.03726,0.516514,0.215635
26.25,-0.457222,-0.887015,-1.04835,-1.22578,1,0.943568,1.34835,1.61406,-0.657222,-0.891849,0,-0.0299001,-0.0101597,-0.0174343,0.217909,0.197838,1.08726,0.589085,0.215026
26.3,-0.389011,-0.815182,-1.07952,-1.27524,1,0.943684,1.37952,1.67386,-0.589011,-0.78446,0,-0.0296572,-0.0110104,-0.0191521,0.226401,0.197763,1.13726,0.634804,0.214846
26.35,-0.319328,-0.730473,-1.10723,-1.32782,1,0.943691,1.40723,1.68598,-0.519328,-0.731119,0,-0.0254761,-0.00886848,-0.0179036,0.220422,0.200334,1.18726,0.687425,0.214387
26.4,-0.248347,-0.654243,-1.13143,-1.37021,1,0.944006,1.43143,1.73353,-0.448347,-0.61783,0,-0.0229283,-0.0101605,-0.0232935,0.229268,0.199687,1.23726,0.734378,0.214061
26.45,-0.176245,-0.565558,-1.15205,-1.41439,1,0.944917,1.45205,1.74474,-0.376245,-0.564218,0,-0.0189572,-0.0066532,-0.0245112,0.223031,0.205284,1.28726,0.783908,0.213291
26.5,-0.103203,-0.50875,-1.16904,-1.43961,1,0.945104,1.46904,1.78327,-0.303203,-0.444443,0,-0.0209014,-0.0096892,-0.0227449,0.216534,0.204886,1.33726,0.817436,0.213801
26.55,-0.029403,-0.387127,-1.18235,-1.48635,1,0.945949,1.48235,1.80175,-0.229403,-0.340729,0,-0.0236063,-0.00959759,-0.0319615,0.223821,0.198715,1.38726,0.883319,0.214095
26.6,0.044971,-0.286872,-1.19197,-1.51791,1,0.946068,1.49197,1.81047,-0.155029,-0.267468,0,-0.0277957,-0.0100721,-0.0278021,0.217656,0.204646,1.43726,0.939834,0.214369
26.65,0.119732,-0.197235,-1.19785,-1.54092,1,0.945916,1.49785,1.81575,-0.080268,-0.160377,0,-0.0321888,-0.00798595,-0.0291989,0.227949,0.216087,1.48726,0.992413,0.214522
26.7,0.194694,-0.106639,-1.19999,-1.55952,1,0.94561,1.49999,1.82229,-0.005306,-0.0850622,0,-0.0373331,-0.00704295,-0.0313603,0.216107,0.212431,1.53726,1.03996,0.216123
26.75,0.269669,-0.0212914,-1.19838,-1.57258,1,0.945105,1.49838,1.81504,0.069669,0.0290047,0,-0.0400391,-0.00662403,-0.0332131,0.221807,0.20955,1.58726,1.08709,0.216884
26.8,0.344469,0.0398676,-1.19303,-1.57935,1,0.944713,1.49303,1.81119,0.144469,0.10106,0,-0.0402533,-0.00552042,-0.0333864,0.215215,0.210631,1.63726,1.11839,0.216596
26.85,0.418909,0.168509,-1.18394,-1.58742,1,0.943853,1.48394,1.79144,0.218909,0.236245,0,-0.0451895,-0.00874218,-0.0318661,0.221251,0.211382,1.68726,1.185,0.21726
26.9,0.492802,0.278922,-1.17115,-1.58676,1,0.943099,1.47114,1.78501,0.292802,0.286117,0,-0.0407112,-0.00685899,-0.0331018,0.214674,0.209281,1.73726,1.24246,0.216765
