time,ref_x,x,ref_y,y,ref_z,z,ref_u,u,ref_v,v,ref_w,w,ref_phi,phi,ref_theta,theta,ref_psi,psi,thrust
13.2,4.02942,3.69073,2.38571,1.10189,1,0.80309,-2.96037,-1.73217,1.49449,0.882603,0,0.179552,0.423947,0.353869,-0.401771,-0.405547,-1.50785e-17,0.00482898,0.675319
13.25,3.87643,3.63436,2.44839,1.1288,1,0.808717,-3.15806,-1.85427,1.01068,0.733641,0,0.202798,0.411527,0.360328,-0.36913,-0.404785,0,0.00537858,0.670697
13.3,3.71375,3.5016,2.48661,1.1697,1,0.823457,-3.34785,-2.10721,0.516763,0.40256,0,0.259398,0.428591,0.387681,-0.378783,-0.398688,0,0.0080078,0.678539
13.35,3.54178,3.43367,2.49998,1.18256,1,0.831638,-3.52928,-2.22239,0.017688,0.243013,0,0.286323,0.427058,0.39301,-0.365014,-0.396459,1.48566e-17,0.00871318,0.676969
13.4,3.36097,3.27783,2.48838,1.19436,1,0.852035,-3.70188,-2.45765,-0.481565,-0.101394,0,0.348319,0.435167,0.410761,-0.373019,-0.387754,1.49026e-17,0.0109753,0.682169
13.45,3.17175,3.19864,2.45191,1.19105,1,0.86326,-3.86523,-2.56508,-0.976005,-0.26565,0,0.376038,0.396504,0.415049,-0.327235,-0.386369,0,0.0111139,0.663601
13.5,2.9746,3.01909,2.39094,1.16653,1,0.889249,-4.01892,-2.77988,-1.46069,-0.606581,0,0.420829,0.397698,0.421252,-0.331625,-0.377215,0,0.0130542,0.667324
13.55,2.77002,2.9409,2.30608,1.14961,1,0.900673,-4.16257,-2.8624,-1.93079,-0.741895,0,0.433883,0.393029,0.418868,-0.34201,-0.372823,0,0.0143507,0.673921
13.6,2.55852,2.72918,2.19818,1.0881,1,0.931894,-4.29581,-3.05678,-2.38159,-1.07222,0,0.462024,0.37322,0.402844,-0.332737,-0.351563,7.34156e-18,0.0191887,0.666796
13.65,2.34062,2.51667,2.06832,1.00839,1,0.963368,-4.41831,-3.22221,-2.8086,-1.36215,0,0.488253,0.318312,0.389822,-0.281371,-0.33879,0,0.0199995,0.637475
13.7,2.11687,2.4128,1.91779,0.963955,1,0.978588,-4.52977,-3.29224,-3.20754,-1.48746,0,0.491276,0.280405,0.378101,-0.270045,-0.331099,7.19982e-18,0.0199069,0.627496
13.75,1.88783,2.18599,1.7481,0.859864,1,1.00649,-4.62991,-3.42721,-3.57443,-1.7232,0,0.478366,0.257974,0.351306,-0.264293,-0.315587,7.1885e-18,0.021151,0.624049
13.8,1.65407,2.0761,1.56094,0.805304,1,1.01939,-4.71848,-3.48287,-3.90562,-1.81998,0,0.464303,0.21064,0.329399,-0.233288,-0.30294,3.56605e-18,0.0222697,0.603671
13.85,1.41618,1.86542,1.35819,0.694931,1,1.04252,-4.79525,-3.57404,-4.19777,-1.97837,0,0.432779,0.182511,0.294174,-0.23913,-0.28234,0,0.0232978,0.602919
13.9,1.17475,1.72198,1.14186,0.616117,1,1.05689,-4.86004,-3.62566,-4.44799,-2.0662,0,0.401319,0.136269,0.269865,-0.203908,-0.269678,0,0.0230406,0.583088
13.95,0.93038,1.50308,0.914132,0.491475,1,1.07621,-4.91268,-3.69111,-4.65376,-2.17327,0,0.344296,0.106601,0.23,-0.19696,-0.251279,0,0.0219347,0.578997
14,0.683686,1.35503,0.677264,0.404951,1,1.08711,-4.95304,-3.72686,-4.81303,-2.22754,0,0.29458,0.0666841,0.201622,-0.164171,-0.238109,0,0.0210329,0.566518
14.05,0.435283,1.10026,0.43363,0.253279,1,1.101,-4.98102,-3.77396,-4.92421,-2.29216,0,0.200334,0.013984,0.158386,-0.180232,-0.21704,2.20411e-19,0.0193673,0.565038
14.1,0.185792,0.858484,0.185664,0.108685,1,1.10867,-4.99655,-3.80226,-4.98619,-2.32176,0,0.0987994,-0.038463,0.114591,-0.153433,-0.197032,4.38836e-19,0.0171104,0.55809
14.15,-0.064164,0.72242,-0.064158,0.0290301,1,1.11015,-4.99959,-3.81326,-4.99835,-2.32473,0,0.0380546,-0.0465588,0.0846255,-0.132233,-0.183642,4.375e-19,0.0152999,0.558852
14.2,-0.313959,0.479202,-0.313339,-0.11437,1,1.10789,-4.99013,-3.82359,-4.96057,-2.3107,0,-0.0732305,-0.104211,0.0375829,-0.116728,-0.163504,-8.73305e-19,0.0123354,0.55945
14.25,-0.562969,0.342165,-0.559389,-0.194375,1,1.10353,-4.96821,-3.82451,-4.87323,-2.29143,0,-0.137102,-0.143322,0.00616477,-0.0914375,-0.150654,0,0.010181,0.5665
14.3,-0.810572,0.0983015,-0.79985,-0.335836,1,1.09031,-4.93386,-3.81736,-4.73719,-2.23835,0,-0.246191,-0.189591,-0.0383015,-0.0880222,-0.131023,0,0.00666292,0.569171
14.35,-1.05615,-0.00821273,-1.03232,-0.396551,1,1.08236,-4.88718,-3.81088,-4.55382,-2.20785,0,-0.29213,-0.224557,-0.0685075,-0.0778245,-0.118164,0,0.00428063,0.573625
14.4,-1.29909,-0.281286,-1.25447,-0.549089,1,1.05639,-4.82829,-3.78589,-4.32495,-2.10695,0,-0.400531,-0.245825,-0.114704,-0.0538006,-0.100594,0,0.00107086,0.588975
14.45,-1.53878,-0.386983,-1.46409,-0.606369,1,1.04428,-4.75733,-3.77342,-4.05287,-2.0586,0,-0.439322,-0.277269,-0.144208,-0.0330576,-0.0897228,0,-0.000975335,0.603779
14.5,-1.77462,-0.641738,-1.65908,-0.738612,1,1.01077,-4.67448,-3.73476,-3.74029,-1.92136,0,-0.515273,-0.325578,-0.183353,-0.0198945,-0.0733935,0,-0.00406185,0.614428
14.55,-2.00603,-0.789827,-1.8375,-0.810466,1,0.988844,-4.57994,-3.70608,-3.39034,-1.82693,0,-0.549279,-0.340309,-0.209387,0.00433991,-0.0615983,0,-0.00610391,0.630857
14.6,-2.23242,-1.02451,-1.99755,-0.918028,1,0.951516,-4.47396,-3.65302,-3.00651,-1.65201,0,-0.584447,-0.364177,-0.254201,0.0151847,-0.0447044,4.33731e-19,-0.00870807,0.641098
14.65,-2.45324,-1.15496,-2.13765,-0.973344,1,0.929412,-4.35679,-3.61821,-2.59265,-1.54076,0,-0.595264,-0.378441,-0.280403,0.0392394,-0.0330539,0,-0.0104417,0.656886
14.7,-2.66792,-1.38381,-2.25639,-1.06234,1,0.890196,-4.22873,-3.54675,-2.15288,-1.32021,0,-0.591799,-0.421809,-0.31695,0.053378,-0.0134389,0,-0.0135027,0.669537
14.75,-2.87594,-1.51043,-2.35258,-1.10593,1,0.868469,-4.09011,-3.50029,-1.6916,-1.18235,0,-0.577753,-0.415265,-0.340368,0.0745414,-0.000700397,0,-0.0151746,0.679254
14.8,-3.07676,-1.73126,-2.42526,-1.17139,1,0.831632,-3.94126,-3.40592,-1.21341,-0.914516,0,-0.533781,-0.40419,-0.371114,0.0927,0.0176578,0,-0.0174512,0.684398
14.85,-3.2699,-1.95891,-2.47372,-1.22164,1,0.796647,-3.78256,-3.29064,-0.723106,-0.605605,0,-0.466794,-0.474578,-0.400777,0.119341,0.0441685,0,-0.0205383,0.702747
14.9,-3.45486,-2.06319,-2.49745,-1.23632,1,0.781983,-3.61441,-3.23068,-0.225574,-0.452282,0,-0.429258,-0.458033,-0.405997,0.142122,0.0505185,0,-0.0211445,0.70258
14.95,-3.63119,-2.2781,-2.49624,-1.24939,1,0.755339,-3.43722,-3.09053,0.274211,-0.112966,0,-0.332186,-0.476561,-0.428543,0.161098,0.0767425,-7.02992e-18,-0.0229055,0.709571
15,-3.79844,-2.36376,-2.47008,-1.24829,1,0.746462,-3.25144,-3.02778,0.771257,0.0314036,0,-0.288677,-0.438342,-0.433,0.177115,0.0836211,7.04917e-18,-0.0233191,0.701124
15.05,-3.9562,-2.5757,-2.41924,-1.22816,1,0.729456,-3.05753,-2.85435,1.2606,0.406497,0,-0.175126,-0.426134,-0.445261,0.19219,0.113664,-7.06905e-18,-0.0254383,0.698552
15.1,-4.10407,-2.66578,-2.34423,-1.21096,1,0.724483,-2.85598,-2.77177,1.73734,0.570351,0,-0.12628,-0.391892,-0.444324,0.208146,0.120918,7.09197e-18,-0.02578,0.688168
15.15,-4.24168,-2.84821,-2.2458,-1.15764,1,0.719057,-2.6473,-2.58605,2.19673,0.905429,0,-0.030153,-0.385693,-0.433051,0.228746,0.148495,0,-0.0261055,0.686391
15.2,-4.36869,-2.92963,-2.12492,-1.12521,1,0.71876,-2.43199,-2.49529,2.63416,1.05462,0,0.0123787,-0.350443,-0.42775,0.249966,0.155327,-7.16147e-18,-0.0260868,0.674081
15.25,-4.48477,-3.09283,-1.98282,-1.04125,1,0.722559,-2.21061,-2.29461,3.04528,1.35128,0,0.0955703,-0.33164,-0.404224,0.264664,0.184353,0,-0.0263137,0.667535
15.3,-4.58965,-3.16392,-1.8209,-0.993844,1,0.725756,-1.9837,-2.19499,3.42597,1.48102,0,0.129054,-0.28078,-0.398084,0.267991,0.192552,0,-0.0265915,0.650185
15.35,-4.68306,-3.30337,-1.64079,-0.878874,1,0.735074,-1.75184,-1.97559,3.77243,1.73248,0,0.18191,-0.26664,-0.362915,0.288967,0.225026,0,-0.0265133,0.648184
15.4,-4.76476,-3.36407,-1.44429,-0.819774,1,0.740659,-1.51559,-1.87075,4.08119,1.8365,0,0.198633,-0.207578,-0.35413,0.299919,0.23029,0,-0.0261376,0.632035
15.45,-4.83456,-3.48197,-1.23335,-0.68424,1,0.753849,-1.27556,-1.64492,4.34918,2.02851,0,0.224989,-0.187014,-0.306428,0.31556,0.253749,3.64966e-18,-0.0233403,0.627069
15.5,-4.89227,-3.58485,-1.01009,-0.537945,1,0.768398,-1.03234,-1.4176,4.57371,2.17714,0,0.228704,-0.133441,-0.265332,0.310899,0.272641,3.64415e-18,-0.021687,0.612334
15.55,-4.93775,-3.62806,-0.776743,-0.46627,1,0.775335,-0.786536,-1.3109,4.75254,2.23205,0,0.222305,-0.0728571,-0.235833,0.340233,0.283428,0,-0.0200623,0.603595
15.6,-4.97089,-3.7086,-0.535631,-0.309221,1,0.789328,-0.538768,-1.08219,4.88389,2.31723,0,0.198538,-0.0362157,-0.189526,0.362566,0.296417,0,-0.0170575,0.600764
15.65,-4.9916,-3.74126,-0.289168,-0.233875,1,0.795374,-0.289654,-0.975957,4.96644,2.34396,0,0.1827,-0.0101368,-0.158038,0.328635,0.304326,0,-0.0151138,0.59423
15.7,-4.99984,-3.79665,-0.039815,-0.0697622,1,0.803215,-0.039816,-0.74631,4.99937,2.37286,0,0.141572,0.043291,-0.107269,0.375567,0.318476,-1.86469e-18,-0.0127633,0.594824
15.75,-4.99558,-3.81746,0.209936,0.00760648,1,0.805957,0.210122,-0.638038,4.98234,2.37311,0,0.11988,0.0830739,-0.074447,0.370333,0.326771,0,-0.011253,0.596653
15.8,-4.97884,-3.84732,0.457589,0.15194,1,0.809195,0.459534,-0.43372,4.91553,2.35288,0,0.0767475,0.131793,-0.0285552,0.400941,0.335513,0,-0.00893635,0.599432
15.85,-4.94965,-3.86065,0.70067,0.246912,1,0.81023,0.707798,-0.297448,4.79961,2.32525,0,0.0504916,0.162378,0.00124863,0.386585,0.340696,0,-0.00752671,0.604864
15.9,-4.90809,-3.87062,0.936751,0.386385,1,0.810257,0.954293,-0.0884398,4.63573,2.26136,0,0.0165038,0.196615,0.0499497,0.398827,0.352722,0,-0.00563888,0.608591
15.95,-4.85426,-3.87043,1.16347,0.4767,1,0.809326,1.1984,0.0531292,4.42553,2.20314,0,-0.00378946,0.217655,0.0816181,0.377984,0.360818,0,-0.00454491,0.617619
16,-4.7883,-3.85717,1.37857,0.623815,1,0.806162,1.43952,0.300312,4.17112,2.0756,0,-0.0276195,0.24983,0.128306,0.39182,0.370956,7.50787e-18,-0.00307755,0.623499
16.05,-4.71037,-3.8452,1.57989,0.689597,1,0.804459,1.67703,0.419666,3.87502,2.00209,0,-0.033279,0.312222,0.157834,0.412033,0.376815,0,-0.0022902,0.641283
16.1,-4.62066,-3.80732,1.76542,0.823884,1,0.799787,1.91036,0.676292,3.54021,1.82407,0,-0.032247,0.322524,0.198826,0.402231,0.37908,7.54072e-18,-0.00237579,0.643776
16.15,-4.51941,-3.7558,1.93332,0.937487,1,0.796793,2.13891,0.9227,3.17003,1.62143,0,-0.00723006,0.372634,0.23993,0.416477,0.384006,0,-0.0019946,0.65858
16.2,-4.40686,-3.71988,2.0819,0.995407,1,0.795888,2.36211,1.06323,2.76817,1.49345,0,0.00923711,0.399537,0.268602,0.424167,0.388137,-1.52272e-17,-0.00164373,0.665778
16.25,-4.2833,-3.64362,2.20968,1.0854,1,0.796425,2.57941,1.31396,2.33866,1.24131,0,0.0503071,0.40589,0.302874,0.402536,0.389631,-1.50834e-17,-0.00242687,0.672308
16.3,-4.14903,-3.60522,2.31537,1.11952,1,0.797565,2.79026,1.4239,1.88578,1.12218,0,0.0727316,0.414797,0.325404,0.388614,0.390392,1.4996e-17,-0.00289642,0.675535
16.35,-4.00439,-3.4926,2.39794,1.19074,1,0.803452,2.99414,1.70221,1.41405,0.795561,0,0.131862,0.445036,0.35409,0.404276,0.38982,1.50946e-17,-0.00395801,0.688008
16.4,-3.84974,-3.44345,2.45655,1.2119,1,0.807042,3.19053,1.80859,0.928199,0.663121,0,0.157836,0.435653,0.367144,0.379292,0.386655,0,-0.00568992,0.682119
16.45,-3.68547,-3.31231,2.4906,1.24871,1,0.818314,3.37895,2.06182,0.433071,0.327875,0,0.225934,0.439012,0.386675,0.374154,0.383064,0,-0.00742779,0.682645
16.5,-3.51199,-3.22782,2.49978,1.26144,1,0.826089,3.55893,2.20482,-0.066384,0.127158,0,0.26271,0.412923,0.399134,0.335938,0.381174,-1.46995e-17,-0.00805426,0.670405
16.55,-3.32972,-3.08084,2.48398,1.26395,1,0.841836,3.73,2.42277,-0.565175,-0.194776,0,0.315135,0.42574,0.408812,0.347757,0.374689,0,-0.0101004,0.678513
16.6,-3.13914,-2.99223,2.44336,1.25641,1,0.852093,3.89176,2.53812,-1.05832,-0.372204,0,0.338547,0.407539,0.411916,0.328286,0.368214,0,-0.0119458,0.670972
16.65,-2.94071,-2.82441,2.37832,1.22596,1,0.87332,4.04379,2.73407,-1.54089,-0.68632,0,0.387971,0.364887,0.41067,0.286017,0.357597,7.23272e-18,-0.0145539,0.649197
16.7,-2.73493,-2.72467,2.28952,1.20013,1,0.886539,4.18571,2.83746,-2.00806,-0.85653,0,0.409594,0.383961,0.411559,0.322619,0.353064,-1.46327e-17,-0.0149117,0.668062
16.75,-2.52231,-2.5383,2.17785,1.13854,1,0.912004,4.31717,3.00784,-2.45517,-1.14393,0,0.434543,0.329443,0.402059,0.270481,0.341808,7.20069e-18,-0.017039,0.641558
16.8,-2.30339,-2.32887,2.04442,1.05341,1,0.940791,4.43783,3.17107,-2.87775,-1.4239,0,0.453667,0.335418,0.380187,0.304213,0.324645,0,-0.0192686,0.653769
16.85,-2.07871,-2.22602,1.89055,1.00761,1,0.954145,4.54741,3.24123,-3.27158,-1.54444,0,0.455012,0.279634,0.373148,0.264762,0.320135,0,-0.0196874,0.632488
16.9,-1.84884,-1.99986,1.7178,0.898819,1,0.981938,4.64562,3.37754,-3.63271,-1.774,0,0.447674,0.262945,0.341152,0.270777,0.301586,0,-0.0209453,0.630793
16.95,-1.61435,-1.9042,1.52789,0.849493,1,0.993239,4.73222,3.42832,-3.95755,-1.85811,0,0.439414,0.208622,0.330822,0.229162,0.295947,3.56258e-18,-0.0212712,0.609085
17,-1.37582,-1.65238,1.32271,0.711787,1,1.02155,4.80699,3.5428,-4.24285,-2.04255,0,0.401974,0.177473,0.286178,0.215468,0.273887,0,-0.0215395,0.599616
17.05,-1.13385,-1.53805,1.10431,0.646393,1,1.03323,4.86974,3.58604,-4.48576,-2.11003,0,0.376741,0.131101,0.273435,0.181237,0.267278,0,-0.021706,0.583812
17.1,-0.889045,-1.291,0.874878,0.500899,1,1.05509,4.92033,3.66142,-4.68384,-2.2228,0,0.30396,0.100653,0.217798,0.177975,0.236525,0,-0.0222953,0.578532
17.15,-0.642021,-1.17319,0.636706,0.429819,1,1.06371,4.95861,3.68948,-4.83512,-2.26257,0,0.264466,0.0512914,0.203076,0.15772,0.2279,0,-0.0222952,0.568932
17.2,-0.393391,-0.92029,0.392171,0.275084,1,1.07748,4.9845,3.73471,-4.9381,-2.32129,0,0.168941,0.0221322,0.143646,0.149833,0.197141,0,-0.0203593,0.564547
17.25,-0.143778,-0.799235,0.143719,0.201381,1,1.08176,4.99793,3.75072,-4.99173,-2.33678,0,0.119498,-0.0151658,0.128274,0.122222,0.190473,1.09235e-19,-0.0195575,0.561317
17.3,0.106194,-0.539519,-0.10617,0.0440299,1,1.08533,4.99887,3.77519,-4.99549,-2.34571,0,0.005276,-0.0404064,0.0682543,0.119041,0.16457,4.36772e-19,-0.0155651,0.560201
17.35,0.355901,-0.417226,-0.354998,-0.0302735,1,1.08427,4.98732,3.78194,-4.94933,-2.3398,0,-0.0514086,-0.119275,0.0534257,0.103396,0.158109,-8.72019e-19,-0.0144484,0.561682
17.4,0.604718,-0.157026,-0.600279,-0.187182,1,1.07601,4.9633,3.78806,-4.85373,-2.3074,0,-0.170177,-0.124028,-0.00469747,0.0696188,0.133875,0,-0.00991671,0.571635
17.45,0.852024,-0.0499506,-0.839562,-0.251112,1,1.0703,4.92687,3.78697,-4.70962,-2.28666,0,-0.218615,-0.190217,-0.019625,0.0709073,0.127802,1.73909e-18,-0.00877367,0.572727
17.5,1.0972,0.224392,-1.07046,-0.412532,1,1.04982,4.87813,3.77525,-4.51846,-2.20922,0,-0.33379,-0.221154,-0.0839541,0.0451992,0.10346,0,-0.00403196,0.587209
17.55,1.33963,0.482024,-1.29066,-0.559161,1,1.02314,4.8172,3.75187,-4.28215,-2.1079,0,-0.428756,-0.265911,-0.122832,0.0351771,0.0856093,0,-0.000594193,0.592846
17.6,1.57872,0.602447,-1.49796,-0.625672,1,1.00852,4.74422,3.73678,-4.00306,-2.05096,0,-0.466652,-0.304632,-0.149606,0.0136601,0.0727121,4.33721e-19,0.00173748,0.60972
17.65,1.81386,0.859791,-1.6903,-0.757979,1,0.974182,4.65939,3.6961,-3.68397,-1.90562,0,-0.533263,-0.337608,-0.19417,0.00142478,0.0540399,0,0.00485011,0.617358
17.7,2.04446,0.979599,-1.86574,-0.816689,1,0.956543,4.56291,3.67249,-3.32807,-1.82479,0,-0.556134,-0.342843,-0.226972,-0.0210825,0.0420724,0,0.00666818,0.636558
17.75,2.26996,1.20173,-2.02255,-0.919536,1,0.921819,4.45503,3.61955,-2.93891,-1.65277,0,-0.584864,-0.371367,-0.268819,-0.0343486,0.0241931,0,0.00953493,0.645078
17.8,2.48978,1.3476,-2.15914,-0.982221,1,0.898174,4.33601,3.57869,-2.5204,-1.52312,0,-0.591469,-0.379429,-0.295321,-0.0544099,0.0106824,0,0.0117564,0.662047
17.85,2.70338,1.56269,-2.27417,-1.06632,1,0.862682,4.20615,3.50834,-2.07669,-1.30908,0,-0.582993,-0.428036,-0.32638,-0.0721651,-0.00645287,-1.73925e-18,0.0141795,0.672457
17.9,2.91022,1.70335,-2.36647,-1.11508,1,0.839562,4.06579,3.45465,-1.61224,-1.15233,0,-0.563152,-0.417676,-0.345723,-0.0907617,-0.0186494,-3.48379e-18,0.0157499,0.682425
17.95,3.10979,1.93682,-2.43512,-1.18317,1,0.802368,3.91525,3.34951,-1.13169,-0.862812,0,-0.50905,-0.440118,-0.377175,-0.104922,-0.0381679,0,0.017928,0.688886
18,3.30158,2.15033,-2.47945,-1.22939,1,0.770767,3.75494,3.2359,-0.639818,-0.564871,0,-0.4412,-0.467448,-0.40236,-0.136736,-0.0579302,-3.50214e-18,0.0198574,0.704139
18.05,3.48513,2.26878,-2.499,-1.24784,1,0.753876,3.58523,3.16621,-0.141559,-0.390194,0,-0.395462,-0.458523,-0.414127,-0.146859,-0.0724436,0,0.021198,0.703602
18.1,3.65996,2.47112,-2.49358,-1.26422,1,0.729177,3.40657,3.02731,0.358116,-0.066243,0,-0.299275,-0.427959,-0.430016,-0.159644,-0.0923252,0,0.022998,0.699742
18.15,3.82564,2.58094,-2.46325,-1.26435,1,0.717954,3.21939,2.94357,0.854212,0.119656,0,-0.244848,-0.436525,-0.438997,-0.195033,-0.108292,1.4146e-17,0.0241968,0.70421
18.2,3.98176,2.76732,-2.4083,-1.24773,1,0.703494,3.02416,2.78453,1.34177,0.446269,0,-0.149306,-0.402693,-0.438099,-0.190267,-0.12672,0,0.0249803,0.693441
18.25,4.12793,2.84557,-2.32929,-1.23398,1,0.699104,2.82138,2.71066,1.81593,0.586694,0,-0.105848,-0.414612,-0.435686,-0.234262,-0.140078,7.13375e-18,0.0253892,0.696958
18.3,4.26378,3.03622,-2.22701,-1.18063,1,0.693562,2.61154,2.50972,2.27194,0.936954,0,0.00307444,-0.396274,-0.429468,-0.249103,-0.161282,0,0.0260907,0.691102
18.35,4.38898,3.10629,-2.10248,-1.15317,1,0.693636,2.39518,2.42757,2.70525,1.06834,0,0.0440843,-0.352697,-0.424714,-0.256497,-0.176438,7.17358e-18,0.0266698,0.676002
18.4,4.5032,3.26744,-1.95694,-1.07205,1,0.698035,2.17283,2.21973,3.11153,1.37053,0,0.128328,-0.33068,-0.412571,-0.275218,-0.198946,0,0.0272904,0.670767
18.45,4.60617,3.3568,-1.79184,-1.01572,1,0.702655,1.94505,2.09405,3.48672,1.53319,0,0.169352,-0.28022,-0.398022,-0.291326,-0.213205,0,0.0273739,0.65508
18.5,4.69762,3.48823,-1.60885,-0.912295,1,0.713915,1.7124,1.88816,3.82707,1.76806,0,0.22467,-0.259077,-0.369409,-0.306243,-0.232021,7.27749e-18,0.026342,0.648951
18.55,4.77734,3.55633,-1.40977,-0.847949,1,0.72165,1.47548,1.77012,4.12918,1.88349,0,0.247624,-0.204006,-0.348456,-0.304789,-0.246216,-3.63708e-18,0.0259267,0.630122
18.6,4.84511,3.66571,-1.19661,-0.723495,1,0.737219,1.23487,1.55699,4.39004,2.05784,0,0.269485,-0.156225,-0.311347,-0.309293,-0.266079,7.28455e-18,0.0247365,0.616995
18.65,4.90077,3.76665,-0.9715,-0.580398,1,0.754273,0.99117,1.33055,4.60703,2.19991,0,0.270343,-0.128039,-0.253817,-0.328651,-0.284911,0,0.0210772,0.612217
18.7,4.94419,3.80853,-0.736679,-0.509849,1,0.762236,0.744995,1.22429,4.77799,2.25292,0,0.26715,-0.0780895,-0.23883,-0.341078,-0.289502,0,0.0202107,0.602718
18.75,4.97524,3.88608,-0.494497,-0.355141,1,0.778369,0.496958,0.99714,4.90121,2.33475,0,0.244043,-0.0553006,-0.178865,-0.355361,-0.312722,-1.85033e-18,0.0178955,0.600504
18.8,4.99386,3.91787,-0.247374,-0.280056,1,0.78527,0.247678,0.889801,4.97546,2.3602,0,0.228733,-0.00882985,-0.1633,-0.342877,-0.31831,-2.30243e-19,0.017264,0.595058
18.85,5,3.97468,0.00222,-0.118024,1,0.797989,-0.00222,0.660625,5,2.38683,0,0.186363,0.0216778,-0.101421,-0.36558,-0.337219,0,0.0142758,0.595704
18.9,4.99364,3.99333,0.251793,-0.0510246,1,0.802558,-0.252113,0.565197,4.97458,2.38723,0,0.169439,0.0726304,-0.0856583,-0.370892,-0.340416,1.86128e-18,0.0134004,0.595955
18.95,4.9748,4.02811,0.498849,0.120492,1,0.812346,-0.501376,0.318654,4.89945,2.36162,0,0.123324,0.133073,-0.0214185,-0.413265,-0.356664,0,0.0104931,0.599845
19,4.94352,4.03758,0.740921,0.195811,1,0.815725,-0.749386,0.206554,4.77537,2.33691,0,0.103463,0.165773,-0.00495248,-0.399761,-0.361423,0,0.00978828,0.604442
19.05,4.89989,4.04549,0.975591,0.35257,1,0.821,-0.995523,-0.0353223,4.60357,2.25944,0,0.0636785,0.19525,0.0596159,-0.406808,-0.375579,0,0.00731397,0.609896
19.1,4.84401,4.04326,1.20051,0.424223,1,0.822673,-1.23917,-0.150158,4.38578,2.21038,0,0.0488457,0.230406,0.0747366,-0.400653,-0.377053,-1.50713e-17,0.00686088,0.616684
19.15,4.77603,4.0261,1.41344,0.570631,1,0.824639,-1.47972,-0.397423,4.12417,2.08197,0,0.0256947,0.277626,0.132116,-0.427406,-0.381488,7.62479e-18,0.00564549,0.626126
19.2,4.6961,4.01283,1.61224,0.637524,1,0.824713,-1.71657,-0.513541,3.82135,2.01089,0,0.01876,0.288936,0.146471,-0.400091,-0.383166,0,0.00526089,0.629949
19.25,4.60444,3.9727,1.79494,0.772577,1,0.823946,-1.94914,-0.766546,3.48035,1.83267,0,0.0174713,0.325472,0.207408,-0.422181,-0.393581,0,0.00353905,0.641345
19.3,4.50127,3.94746,1.9597,0.831237,1,0.823784,-2.17683,-0.886882,3.10457,1.73613,0,0.0197031,0.355873,0.22312,-0.411561,-0.394805,0,0.00348678,0.651677
19.35,4.38685,3.88061,2.10488,0.944725,1,0.824176,-2.39908,-1.14966,2.69777,1.50298,0,0.0466896,0.356916,0.272779,-0.381344,-0.400182,0,0.00301515,0.653988
19.4,4.26146,3.7952,2.22903,1.04054,1,0.827042,-2.61533,-1.41569,2.26402,1.23243,0,0.08522,0.382342,0.312438,-0.391269,-0.404902,0,0.00273455,0.661529
19.45,4.12542,3.74853,2.3309,1.07876,1,0.829521,-2.82504,-1.54044,1.80765,1.09423,0,0.105663,0.379859,0.331416,-0.36335,-0.403811,0,0.00385369,0.66177
19.5,3.97907,3.63619,2.40949,1.14484,1,0.837237,-3.0277,-1.79807,1.33322,0.786455,0,0.156881,0.40974,0.353315,-0.379207,-0.397285,-1.49391e-17,0.00671324,0.670591
19.55,3.82278,3.57713,2.464,1.16831,1,0.842266,-3.22279,-1.91764,0.845459,0.633732,0,0.187692,0.41209,0.369448,-0.366227,-0.394692,0,0.00762578,0.67004
19.6,3.65693,3.44186,2.49389,1.20391,1,0.853348,-3.40982,-2.16595,0.349256,0.298003,0,0.251963,0.424629,0.392355,-0.369369,-0.392436,0,0.00814148,0.674
19.65,3.48194,3.37221,2.49887,1.2124,1,0.860306,-3.58833,-2.27961,-0.150436,0.134238,0,0.280921,0.394593,0.405808,-0.330217,-0.391876,0,0.00818575,0.663011
19.7,3.29825,3.23171,2.47887,1.214,1,0.87581,-3.75787,-2.48546,-0.648626,-0.171812,0,0.327138,0.408713,0.416286,-0.340386,-0.386191,1.47225e-17,0.0101439,0.670502
19.75,3.10631,3.13106,2.43411,1.20465,1,0.887978,-3.91801,-2.6154,-1.14034,-0.374426,0,0.356851,0.388805,0.417457,-0.321706,-0.378607,1.46283e-17,0.0125285,0.662485
19.8,2.90661,2.97028,2.36503,1.17528,1,0.908991,-4.06837,-2.80024,-1.62065,-0.672438,0,0.403646,0.413934,0.41643,-0.356622,-0.36879,1.48096e-17,0.0148146,0.680571
19.85,2.69964,2.85691,2.27232,1.14574,1,0.924531,-4.20855,-2.91415,-2.08477,-0.8629,0,0.425254,0.372849,0.413921,-0.324328,-0.362432,7.32055e-18,0.0158086,0.663052
19.9,2.48593,2.65386,2.1569,1.07829,1,0.952938,-4.33822,-3.09222,-2.52806,-1.16771,0,0.452534,0.372987,0.400599,-0.34258,-0.348548,-7.36698e-18,0.0186438,0.670538
19.95,2.266,2.45369,2.01993,0.997626,1,0.980725,-4.45704,-3.24196,-2.9461,-1.42879,0,0.470996,0.317619,0.383132,-0.298038,-0.333723,0,0.0205525,0.643794
20,2.04041,2.33928,1.86278,0.946801,1,0.995957,-4.56473,-3.31741,-3.33469,-1.56214,0,0.47285,0.296938,0.369544,-0.293405,-0.325644,0,0.0204463,0.639547
20.05,1.80972,2.12765,1.68702,0.8438,1,1.02369,-4.661,-3.43808,-3.68997,-1.77354,0,0.460645,0.246147,0.344038,-0.253658,-0.31116,-3.58414e-18,0.0214357,0.616536
