time,ref_x,x,ref_y,y,ref_z,z,ref_u,u,ref_v,v,ref_w,w,ref_phi,phi,ref_theta,theta,ref_psi,psi,thrust
0,-1.3,-1.23941,0.3,0.52358,1,0.994256,0,-0.136578,-1.5,-0.472085,0,-0.0623315,-0.106934,-0.0328085,0.0320249,0.0192,-4.33903e-19,-0.0112993,0.215041
0.05,-1.29812,-1.2481,0.225031,0.503583,1,0.991891,0.074969,-0.127529,-1.49812,-0.42614,0,-0.0599667,0.297789,-0.0398255,0.19827,0.0211847,0.02,-0.0109869,0.216353
0.1,-1.29251,-1.25613,0.15025,0.484572,1,0.989462,0.14975,-0.136735,-1.49251,-0.385518,0,-0.0606468,0.306021,0.0117729,0.235104,0.0795897,0.07,-0.0129024,0.21722
0.15,-1.28316,-1.26244,0.075843,0.464619,1,0.986817,0.224157,-0.070107,-1.48316,-0.40008,0,-0.0821189,0.315422,0.175142,0.242323,0.152233,0.12,0.00225023,0.224014
0.2,-1.2701,-1.26626,0.001996,0.442383,1,0.982399,0.298004,-0.00806136,-1.4701,-0.486412,0,-0.109411,0.273968,0.228253,0.207854,0.183965,0.17,0.0141922,0.238924
0.25,-1.25337,-1.26598,-0.071106,0.415491,1,0.976527,0.371106,0.120585,-1.45337,-0.628761,0,-0.13027,0.258505,0.258247,0.199954,0.21219,0.22,0.037527,0.246867
0.3,-1.233,-1.25957,-0.14328,0.375728,1,0.970012,0.44328,0.182488,-1.43301,-0.70863,0,-0.118993,0.224729,0.266695,0.175152,0.215053,0.27,0.063181,0.249602
0.35,-1.20906,-1.24725,-0.214347,0.332683,1,0.966976,0.514347,0.321995,-1.40906,-0.864664,0,-0.0584996,0.215329,0.260704,0.175188,0.211172,0.32,0.0924199,0.24585
0.4,-1.18159,-1.23123,-0.284128,0.289502,1,0.967174,0.584128,0.415738,-1.38159,-0.953349,0,-0.0069737,0.191914,0.251238,0.162375,0.205388,0.37,0.117658,0.228228
0.45,-1.15067,-1.20837,-0.352448,0.237932,1,0.970627,0.652448,0.554313,-1.35067,-1.08649,0,0.0714329,0.18664,0.232751,0.170597,0.198256,0.42,0.150793,0.217819
0.5,-1.11637,-1.18019,-0.419138,0.18122,1,0.976399,0.719138,0.647703,-1.31637,-1.1589,0,0.107148,0.155633,0.215221,0.152602,0.193951,0.47,0.185245,0.196884
0.55,-1.07879,-1.14709,-0.484031,0.12111,1,0.982888,0.784031,0.78993,-1.27879,-1.26202,0,0.117789,0.146687,0.20035,0.162896,0.187585,0.52,0.220813,0.190841
0.6,-1.038,-1.10949,-0.546964,0.0580851,1,0.988375,0.846964,0.904129,-1.238,-1.32435,0,0.0722701,0.106159,0.181038,0.139602,0.176462,0.57,0.258337,0.190157
0.65,-0.994126,-1.05899,-0.60778,-0.0203333,1,0.991827,0.90778,0.954559,-1.19413,-1.35739,0,0.0419505,0.0632828,0.149656,0.114343,0.16074,0.62,0.303903,0.200969
0.7,-0.947263,-1.01338,-0.666327,-0.0869773,1,0.991541,0.966327,1.05768,-1.14726,-1.39393,0,-0.0383264,0.0430758,0.121777,0.108545,0.144214,0.67,0.342413,0.20946
0.75,-0.897533,-0.96464,-0.722458,-0.154415,1,0.988694,1.02246,1.10255,-1.09753,-1.40549,0,-0.06502,0.0169968,0.0970571,0.0956662,0.129887,0.72,0.384221,0.221444
0.8,-0.84506,-0.913287,-0.776034,-0.221991,1,0.984662,1.07603,1.19141,-1.04506,-1.42102,0,-0.0869749,0.00517114,0.0742033,0.0980668,0.115537,0.77,0.426064,0.225475
0.85,-0.789975,-0.859697,-0.826921,-0.289149,1,0.980661,1.12692,1.21845,-0.989975,-1.41001,0,-0.0812732,-0.0111994,0.0526795,0.0972694,0.100613,0.82,0.468512,0.226376
0.9,-0.732415,-0.804375,-0.87499,-0.355586,1,0.977756,1.17499,1.28174,-0.932415,-1.40104,0,-0.0433744,-0.00929961,0.0324164,0.115634,0.0913385,0.87,0.511585,0.22459
0.95,-0.672525,-0.735989,-0.920123,-0.433474,1,0.976732,1.22012,1.30543,-0.872525,-1.38528,0,-0.0205829,-0.00760536,0.0114458,0.132104,0.0891639,0.92,0.565496,0.215592
1,-0.610453,-0.678091,-0.962206,-0.496369,1,0.977882,1.26221,1.34236,-0.810453,-1.33679,0,0.0350327,-0.00679875,0.00304626,0.148602,0.0963449,0.97,0.611485,0.210206
1.05,-0.546357,-0.618907,-1.00114,-0.557254,1,0.980512,1.30113,1.38108,-0.746357,-1.29404,0,0.0646973,-0.00719189,-0.00702417,0.162651,0.103981,1.02,0.656566,0.198011
1.1,-0.480394,-0.559004,-1.03681,-0.61577,1,0.983783,1.33681,1.39564,-0.680394,-1.25226,0,0.0707636,0.00140278,-0.0121936,0.190593,0.119327,1.07,0.701276,0.195488
1.15,-0.412731,-0.498146,-1.06915,-0.671585,1,0.986499,1.36915,1.4175,-0.612731,-1.23018,0,0.0597448,-0.00884856,-0.0155621,0.198411,0.136786,1.12,0.745632,0.195397
1.2,-0.343537,-0.436411,-1.09806,-0.724466,1,0.987788,1.39806,1.44935,-0.543537,-1.14349,0,0.0243068,-0.00212179,-0.0226712,0.196162,0.148875,1.17,0.790619,0.202673
1.25,-0.272984,-0.369363,-1.12348,-0.777139,1,0.987347,1.42348,1.47991,-0.472984,-1.06285,0,-0.0171909,0.0165165,-0.0243645,0.211376,0.160705,1.22,0.838908,0.209451
1.3,-0.201248,-0.29704,-1.14534,-0.828778,1,0.985182,1.44534,1.50403,-0.401248,-1.00658,0,-0.043139,0.00262827,-0.0250235,0.214557,0.175443,1.27,0.890976,0.21872
1.35,-0.12851,-0.231761,-1.16359,-0.869843,1,0.982045,1.46358,1.52867,-0.32851,-0.903408,0,-0.0597506,0.00848319,-0.0382165,0.239733,0.18613,1.32,0.938457,0.222654
1.4,-0.054951,-0.165912,-1.17817,-0.906816,1,0.978916,1.47818,1.55027,-0.254951,-0.824958,0,-0.0592616,0.0122705,-0.0291604,0.223946,0.20279,1.37,0.982415,0.225563
1.45,0.019246,-0.0984343,-1.18907,-0.938861,1,0.976387,1.48907,1.57477,-0.180754,-0.666919,0,-0.0350064,0.0197074,-0.0351357,0.247706,0.213696,1.42,1.03114,0.225514
1.5,0.093894,-0.0302243,-1.19624,-0.965467,1,0.975568,1.49624,1.58323,-0.106106,-0.599384,0,-0.0163281,0.0165847,-0.0359726,0.21932,0.218261,1.47,1.07856,0.219736
1.55,0.168808,0.0388485,-1.19968,-0.986933,1,0.975887,1.49968,1.60945,-0.031192,-0.434787,0,0.0192253,0.0356771,-0.0301962,0.176083,0.218884,1.52,1.12549,0.212109
1.6,0.243799,0.108897,-1.19936,-1.00305,1,0.977841,1.49936,1.60906,0.043799,-0.362198,0,0.0299556,0.0233233,-0.0257627,0.200078,0.208826,1.57,1.17063,0.208632
1.65,0.318681,0.193307,-1.1953,-1.01575,1,0.980131,1.4953,1.60598,0.118681,-0.208439,0,0.041442,0.0282463,-0.0183426,0.203457,0.204547,1.62,1.22838,0.205379
1.7,0.393267,0.263985,-1.1875,-1.02122,1,0.982278,1.4875,1.61459,0.193267,-0.143451,0,0.0401827,0.026419,-0.0125371,0.180106,0.20358,1.67,1.27782,0.204429
1.75,0.467369,0.335085,-1.17598,-1.02193,1,0.984108,1.47598,1.60122,0.267369,-0.0145483,0,0.0309607,0.0289986,-0.00671962,0.153298,0.191185,1.72,1.32364,0.204753
1.8,0.540803,0.405831,-1.16077,-1.0187,1,0.985163,1.46077,1.59573,0.340803,0.068728,0,0.0171508,0.0274574,0.00111132,0.154251,0.186515,1.77,1.3712,0.206951
1.85,0.613385,0.476893,-1.14191,-1.01155,1,0.985592,1.44191,1.57712,0.413385,0.202655,0,-0.000395341,0.0126378,0.00268014,0.124832,0.176489,1.82,1.41873,0.210017
1.9,0.684934,0.547283,-1.11945,-1.00067,1,0.98548,1.41945,1.54645,0.484934,0.312296,0,-0.00766038,0.0140712,0.0122773,0.138808,0.166969,1.87,1.46785,0.211127
1.95,0.755271,0.618134,-1.09344,-0.986335,1,0.985634,1.39344,1.5389,0.555271,0.363939,0,-0.0119463,0.0103895,0.00341961,0.128246,0.146145,1.92,1.51506,0.211576
2,0.82422,0.701787,-1.06395,-0.965479,1,0.985362,1.36395,1.49309,0.62422,0.476187,0,-0.0114293,0.015381,-0.000775407,0.143075,0.145575,1.97,1.57063,0.211066
2.05,0.891609,0.770457,-1.03104,-0.945184,1,0.98513,1.33104,1.48598,0.691609,0.510164,0,-0.00967745,0.010989,0.00556748,0.142347,0.140546,2.02,1.61381,0.210811
2.1,0.957269,0.838533,-0.994814,-0.922102,1,0.985307,1.29481,1.42789,0.757269,0.618321,0,-0.00436932,0.0188078,0.00799999,0.15962,0.139417,2.07,1.65909,0.209758
2.15,1.02104,0.905597,-0.955348,-0.896288,1,0.985557,1.25535,1.41484,0.821036,0.649257,0,-0.00431487,0.0195703,0.000504745,0.14747,0.148574,2.11,1.70685,0.2097
2.2,1.08275,0.971323,-0.912745,-0.868018,1,0.985565,1.21274,1.36501,0.882752,0.744406,0,-0.0048488,0.00264299,0.00554108,0.15226,0.145647,2.17,1.75342,0.209822
2.25,1.14226,1.03544,-0.86711,-0.837036,1,0.985371,1.16711,1.29665,0.94226,0.833044,0,-0.00577317,0.00761658,0.00550307,0.169029,0.151791,2.22,1.79761,0.210386
2.3,1.19941,1.10207,-0.818558,-0.801028,1,0.984975,1.11856,1.27114,0.999414,0.877609,0,-0.00715001,0.00990877,-0.000867407,0.167432,0.157878,2.27,1.84477,0.210853
2.35,1.25407,1.17076,-0.76721,-0.759185,1,0.98479,1.06721,1.19918,1.05407,0.968406,0,-0.00951733,0.0176234,-0.00356354,0.183255,0.163985,2.32,1.89696,0.210839
2.4,1.30609,1.22915,-0.713195,-0.71941,1,0.9843,1.0132,1.16167,1.10609,1.00573,0,-0.0120797,0.0179901,-0.00269993,0.178157,0.1755,2.37,1.94292,0.212823
2.45,1.35535,1.28552,-0.656647,-0.676729,1,0.98415,0.956647,1.08351,1.15535,1.0955,0,-0.00626534,0.0423657,-0.00532056,0.185955,0.179786,2.42,1.9906,0.212002
2.5,1.40172,1.33951,-0.597708,-0.631181,1,0.9839,0.897708,1.02728,1.20172,1.14364,0,-0.00736681,0.00898427,-0.00238202,0.177093,0.186371,2.47,2.03609,0.212509
2.55,1.44508,1.39108,-0.536526,-0.582889,1,0.98389,0.836526,0.956578,1.24508,1.22099,0,-0.000168665,0.00612631,-0.00524407,0.219129,0.183857,2.52,2.08149,0.211823
2.6,1.48533,1.43995,-0.473252,-0.531766,1,0.984729,0.773252,0.892741,1.28533,1.25765,0,0.00992888,0.0130218,-0.0100443,0.186027,0.187504,2.57,2.12769,0.208552
2.65,1.52237,1.48874,-0.408046,-0.474218,1,0.985896,0.708046,0.803085,1.32237,1.32577,0,0.0176463,0.00826813,-0.0124584,0.216952,0.192455,2.62,2.17905,0.206833
2.7,1.55611,1.53675,-0.34107,-0.410278,1,0.987531,0.64107,0.765418,1.35611,1.35388,0,0.0225915,0.0136326,-0.0163328,0.204742,0.192338,2.67,2.2319,0.205077
2.75,1.58645,1.57554,-0.272491,-0.351145,1,0.988694,0.572491,0.654464,1.38645,1.40878,0,0.0185546,0.0163706,-0.0120831,0.215342,0.195923,2.72,2.27976,0.205028
2.8,1.61333,1.61122,-0.202482,-0.289951,1,0.989549,0.502482,0.607569,1.41333,1.44064,0,0.0111931,0.0182831,-0.0127028,0.201963,0.198352,2.77,2.32984,0.206512
2.85,1.63668,1.64341,-0.131217,-0.226882,1,0.989768,0.431217,0.495741,1.43668,1.4912,0,-0.000905319,0.00676351,-0.0118177,0.1792,0.199301,2.82,2.37473,0.208977
2.9,1.65644,1.67203,-0.058874,-0.161808,1,0.989329,0.358874,0.38175,1.45644,1.53414,0,-0.015089,0.0123653,-0.0134795,0.198049,0.198805,2.87,2.4231,0.211076
2.95,1.67255,1.69725,0.014366,-0.094977,1,0.988896,0.285634,0.32906,1.47255,1.55133,0,-0.0204075,0.00895509,-0.0123858,0.173691,0.19214,2.92,2.47276,0.213312
3,1.68499,1.72128,0.08832,-0.0170691,1,0.988197,0.21168,0.219368,1.48499,1.58661,0,-0.0180639,0.0133519,-0.0125806,0.184866,0.189982,2.97,2.5266,0.212886
3.05,1.69371,1.73997,0.162803,0.057593,1,0.987673,0.137197,0.1663,1.49371,1.5892,0,-0.0141387,0.0362952,-0.0116825,0.173151,0.18999,3.02,2.57749,0.212311
3.1,1.6987,1.7536,0.237629,0.128738,1,0.987572,0.062371,0.0584599,1.4987,1.61265,0,-0.00184291,0.0151439,-0.010589,0.192999,0.188871,3.07,2.62493,0.210676
3.15,1.69995,1.76378,0.312611,0.201263,1,0.988113,-0.012611,0.00616782,1.49995,1.61243,0,0.00509633,0.000643024,-0.00994524,0.187531,0.193247,3.12,2.67405,0.208307
3.2,1.69744,1.77027,0.387561,0.274337,1,0.988949,-0.087561,-0.105403,1.49744,1.6317,0,0.0166093,-0.00361687,-0.01133,0.211581,0.194187,-3.11319,2.72166,0.206959
3.25,1.6912,1.7731,0.462293,0.34804,1,0.990009,-0.162293,-0.15527,1.4912,1.62583,0,0.0158045,-0.00375916,-0.0198871,0.195785,0.19222,-3.06318,2.76791,0.205013
3.3,1.68122,1.77164,0.536619,0.43701,1,0.991049,-0.236619,-0.251802,1.48122,1.61772,0,0.0152761,-0.00167861,-0.0254858,0.189077,0.193191,-3.01319,2.82605,0.204942
3.35,1.66754,1.76634,0.610353,0.51113,1,0.99147,-0.310353,-0.312622,1.46754,1.60658,0,0.00626628,0.00232328,-0.0284147,0.199964,0.194495,-2.96319,2.87364,0.206606
3.4,1.6502,1.75725,0.683312,0.585171,1,0.991317,-0.383312,-0.426979,1.4502,1.58182,0,-0.00521844,-0.00144224,-0.0258475,0.207996,0.199789,-2.91318,2.92083,0.208353
3.45,1.62923,1.74434,0.755312,0.658776,1,0.990501,-0.455312,-0.475551,1.42923,1.5841,0,-0.011901,-0.0017164,-0.0284585,0.198509,0.200535,-2.86319,2.96994,0.211028
3.5,1.60468,1.72776,0.826175,0.732183,1,0.989892,-0.526175,-0.583747,1.40468,1.54751,0,-0.0143185,0.00258498,-0.0283147,0.204,0.200289,-2.81318,3.0177,0.212963
3.55,1.57663,1.70743,0.895722,0.804868,1,0.989374,-0.595722,-0.697438,1.37663,1.50208,0,-0.00742212,-0.00881275,-0.0223434,0.199787,0.20214,-2.76319,3.06849,0.212889
3.6,1.54514,1.68306,0.963781,0.876571,1,0.989344,-0.663781,-0.744371,1.34514,1.4893,0,-0.0010576,-0.0106826,-0.0259798,0.186197,0.196302,-2.71319,3.11463,0.209189
3.65,1.51028,1.65322,1.03018,0.95177,1,0.989384,-0.73018,-0.786493,1.31028,1.45802,0,0.00605825,-0.00532123,-0.0178134,0.204738,0.194973,-2.66318,-3.11853,0.207611
3.7,1.47215,1.61691,1.09475,1.02992,1,0.989758,-0.794754,-0.872047,1.27215,1.41782,0,0.00713726,-0.00658639,-0.0239761,0.200033,0.198966,-2.61319,-3.0633,0.207336
3.75,1.43084,1.5814,1.15734,1.09767,1,0.990195,-0.857342,-0.965846,1.23084,1.35979,0,0.00507851,-0.00365829,-0.0244328,0.209206,0.198765,-2.56318,-3.01403,0.207526
3.8,1.38645,1.54228,1.21779,1.16353,1,0.9898,-0.917787,-1.02,1.18645,1.3222,0,-0.0016607,-0.00423124,-0.024727,0.194244,0.202221,-2.51319,-2.96583,0.209158
3.85,1.3391,1.49967,1.27594,1.22766,1,0.989293,-0.975938,-1.09708,1.1391,1.26101,0,-0.0106602,-0.0120478,-0.024108,0.20485,0.203057,-2.47318,-2.91585,0.210744
3.9,1.2889,1.4539,1.33165,1.28961,1,0.988162,-1.03165,-1.14783,1.0889,1.21374,0,-0.0162237,-0.0125774,-0.0191731,0.19443,0.20845,-2.41318,-2.86687,0.213283
3.95,1.23598,1.40488,1.38478,1.34947,1,0.986972,-1.08478,-1.2258,1.03598,1.13031,0,-0.0241954,-0.00992609,-0.0301963,0.211689,0.205153,-2.36319,-2.81893,0.214976
4,1.18047,1.34199,1.4352,1.41818,1,0.985304,-1.1352,-1.26174,0.980465,1.09107,0,-0.0309595,-0.00689674,-0.0231134,0.190837,0.20362,-2.31318,-2.75897,0.217639
4.05,1.1225,1.2865,1.48279,1.4724,1,0.983591,-1.18279,-1.33097,0.922504,0.995761,0,-0.0300982,-0.00371097,-0.025256,0.196993,0.195116,-2.26319,-2.71256,0.218225
4.1,1.06224,1.2282,1.52742,1.52412,1,0.982391,-1.22742,-1.38973,0.862236,0.912637,0,-0.0181057,-0.00314944,-0.0230487,0.191389,0.19502,-2.21319,-2.66495,0.217148
4.15,0.999813,1.16722,1.56898,1.57277,1,0.981705,-1.26898,-1.41357,0.799813,0.8725,0,-0.0105738,0.00329881,-0.0187093,0.183509,0.197426,-2.16318,-2.61362,0.214615
4.2,0.935391,1.10355,1.60736,1.61851,1,0.98184,-1.30736,-1.47842,0.735391,0.777125,0,0.00814257,-0.0108465,-0.0214452,0.201868,0.194393,-2.11319,-2.56526,0.212192
4.25,0.869131,1.03761,1.64248,1.6615,1,0.982351,-1.34248,-1.49509,0.669131,0.731192,0,0.0145692,-0.00715053,-0.019435,0.193238,0.187923,-2.06318,-2.51781,0.208792
4.3,0.801199,0.969856,1.67425,1.70162,1,0.983104,-1.37425,-1.54322,0.601199,0.639696,0,0.0176792,-0.00595547,-0.0188275,0.209699,0.193787,-2.01319,-2.47098,0.207718
4.35,0.731764,0.885834,1.70258,1.74571,1,0.983934,-1.40258,-1.55232,0.531764,0.593893,0,0.0176516,-0.00359925,-0.0235941,0.205326,0.196847,-1.96318,-2.41336,0.20766
4.4,0.660999,0.814075,1.7274,1.77924,1,0.984197,-1.4274,-1.59152,0.460999,0.492132,0,0.00599341,-0.00480259,-0.0225229,0.218359,0.201772,-1.91318,-2.36598,0.208566
4.45,0.589083,0.740656,1.74866,1.8093,1,0.983954,-1.44866,-1.60019,0.389083,0.449509,0,0.00125128,-0.00107278,-0.0234568,0.209956,0.208221,-1.86319,-2.31849,0.211588
4.5,0.516194,0.665492,1.76629,1.83608,1,0.983492,-1.46629,-1.63022,0.316194,0.33451,0,-0.00929018,-0.00283808,-0.0213488,0.216809,0.207194,-1.81319,-2.26782,0.213476
4.55,0.442514,0.589279,1.78027,1.8593,1,0.982425,-1.48027,-1.63872,0.242514,0.291905,0,-0.0102544,-0.0128118,-0.0177244,0.209306,0.211226,-1.76319,-2.22404,0.214852
4.6,0.368229,0.511397,1.79054,1.87855,1,0.981727,-1.49054,-1.65731,0.168229,0.168548,0,-0.010209,-0.0135319,-0.0215608,0.189653,0.207736,-1.71319,-2.17302,0.215079
4.65,0.293523,0.432847,1.79708,1.89424,1,0.981144,-1.49708,-1.67143,0.093523,0.0592636,0,-0.00271974,-0.0135444,-0.0262899,0.210017,0.213806,-1.66319,-2.12209,0.214632
4.7,0.218583,0.337695,1.79988,1.90801,1,0.98064,-1.49988,-1.66159,0.018583,0.0035632,0,0.00257249,-0.0102898,-0.0152998,0.19404,0.214884,-1.61318,-2.06901,0.213022
4.75,0.143597,0.257578,1.79894,1.91505,1,0.981124,-1.49894,-1.65691,-0.056403,-0.109606,0,0.0186533,-0.010076,-0.0182917,0.21307,0.212441,-1.56319,-2.02211,0.211143
4.8,0.068752,0.177376,1.79425,1.9183,1,0.981851,-1.49425,-1.64939,-0.131248,-0.16286,0,0.0227196,-0.00757631,-0.0101221,0.199741,0.21332,-1.51318,-1.97657,0.208214
4.85,-0.005766,0.096961,1.78582,1.9174,1,0.982917,-1.48582,-1.63294,-0.205766,-0.274324,0,0.0237093,-0.00480573,-0.0159314,0.216564,0.215932,-1.46318,-1.92715,0.207335
4.9,-0.079769,0.0168275,1.77368,1.91276,1,0.983614,-1.47368,-1.61231,-0.279769,-0.328038,0,0.0178625,-0.0148513,-0.00386787,0.200927,0.220801,-1.41318,-1.87928,0.208818
4.95,-0.153072,-0.0633722,1.75785,1.90368,1,0.984032,-1.45785,-1.59753,-0.353072,-0.437896,0,0.00882186,-0.0216027,-0.015094,0.220061,0.214322,-1.36319,-1.83041,0.20899
5,-0.225493,-0.143129,1.73839,1.89114,1,0.984409,-1.43839,-1.57268,-0.425493,-0.488331,0,0.00242273,-0.016038,-0.0121603,0.201014,0.208393,-1.31319,-1.78529,0.211188
5.05,-0.296851,-0.237361,1.71532,1.87066,1,0.983979,-1.41532,-1.53602,-0.496851,-0.598442,0,-0.00517436,-0.0163578,-0.0116805,0.209357,0.20363,-1.26319,-1.73093,0.211163
5.1,-0.366967,-0.309836,1.68872,1.85085,1,0.983102,-1.38872,-1.4938,-0.566967,-0.688323,0,-0.0156224,-0.010049,-0.00902251,0.197737,0.206059,-1.21318,-1.68462,0.214252
5.15,-0.435665,-0.391303,1.65865,1.82428,1,0.981954,-1.35865,-1.46117,-0.635665,-0.750166,0,-0.0231223,-0.0180975,-0.0112511,0.214652,0.200975,-1.16319,-1.63494,0.215799
5.2,-0.502775,-0.466418,1.62518,1.79539,1,0.980598,-1.32518,-1.4158,-0.702775,-0.831129,0,-0.0227299,-0.0171562,-0.0108272,0.200547,0.204354,-1.11318,-1.58596,0.217601
5.25,-0.568128,-0.539955,1.5884,1.76306,1,0.979438,-1.2884,-1.37599,-0.768128,-0.890622,0,-0.0179518,-0.0185438,-0.0106907,0.187694,0.201314,-1.06319,-1.53945,0.217473
5.3,-0.631562,-0.611997,1.5484,1.72717,1,0.978986,-1.2484,-1.32247,-0.831562,-0.965949,0,-0.00145976,-0.0157797,-0.0122939,0.206178,0.196705,-1.01319,-1.49204,0.216387
5.35,-0.692916,-0.686845,1.50528,1.68488,1,0.979677,-1.20528,-1.27751,-0.892916,-1.01377,0,0.0071683,-0.0129456,-0.0231568,0.199061,0.202491,-0.963185,-1.43728,0.212069
5.4,-0.752039,-0.754817,1.45915,1.64206,1,0.980251,-1.15915,-1.19213,-0.952039,-1.09256,0,0.0207276,-0.0109563,-0.0185289,0.218581,0.203126,-0.913185,-1.39183,0.210232
5.45,-0.808783,-0.829255,1.41012,1.5894,1,0.981181,-1.11012,-1.16328,-1.00878,-1.1301,0,0.0155768,-0.00539495,-0.01866,0.204419,0.20599,-0.863185,-1.33578,0.209891
5.5,-0.863005,-0.892373,1.35831,1.53952,1,0.981566,-1.05831,-1.07259,-1.063,-1.20437,0,0.000174732,-0.00246537,-0.016398,0.216145,0.210891,-0.813185,-1.28314,0.210812
5.55,-0.91457,-0.952952,1.30386,1.48681,1,0.98116,-1.00386,-1.0487,-1.11457,-1.24634,0,-0.00885065,-0.00535503,-0.0134845,0.203012,0.213486,-0.763185,-1.23599,0.215244
5.6,-0.963349,-1.01106,1.2469,1.43103,1,0.980431,-0.9469,-0.961034,-1.16335,-1.30132,0,-0.0270476,-0.00569998,-0.0115228,0.192335,0.208667,-0.713185,-1.18714,0.219329
5.65,-1.00922,-1.06637,1.18757,1.37227,1,0.979441,-0.887573,-0.908099,-1.20922,-1.33978,0,-0.0264998,-0.00494356,-0.00897012,0.201413,0.203661,-0.663185,-1.13869,0.219353
5.7,-1.05207,-1.11872,1.12603,1.31041,1,0.979192,-0.826028,-0.818824,-1.25207,-1.40416,0,-0.0184706,-0.00430462,-0.0111576,0.189355,0.208367,-0.613185,-1.08879,0.217895
5.75,-1.09179,-1.17734,1.06242,1.23306,1,0.979577,-0.762419,-0.76235,-1.29179,-1.44926,0,-0.0114534,-0.00845414,-0.00980961,0.19666,0.204326,-0.563185,-1.0306,0.216311
5.8,-1.12828,-1.22259,0.996903,1.1656,1,0.980976,-0.696903,-0.669633,-1.32828,-1.49886,0,0.0087537,-0.00757362,-0.00577373,0.189942,0.201599,-0.513185,-0.981566,0.211374
5.85,-1.16145,-1.26464,0.929646,1.09596,1,0.982895,-0.629646,-0.576815,-1.36145,-1.54074,0,0.0176866,-0.0126296,-0.00962081,0.20161,0.202862,-0.463185,-0.932966,0.209734
5.9,-1.19122,-1.30338,0.860815,1.02438,1,0.985055,-0.560815,-0.52312,-1.39122,-1.56821,0,0.017136,-0.0218401,-0.00815891,0.194747,0.203864,-0.413185,-0.885227,0.207703
5.95,-1.21751,-1.33868,0.790582,0.950801,1,0.987055,-0.490582,-0.42813,-1.41751,-1.593,0,0.0134059,-0.0188803,-0.0113209,0.20929,0.203074,-0.363185,-0.837478,0.207542
6,-1.24026,-1.37042,0.719123,0.875832,1,0.988454,-0.419123,-0.386246,-1.44026,-1.61015,0,0.00713289,-0.019257,-0.011042,0.204716,0.204016,-0.313185,-0.792575,0.208185
6.05,-1.2594,-1.4041,0.646617,0.783795,1,0.989605,-0.346617,-0.273955,-1.4594,-1.62495,0,-0.00990261,-0.0181568,-0.0101317,0.209698,0.203413,-0.263185,-0.734175,0.210328
6.1,-1.2749,-1.42791,0.573244,0.705795,1,0.990191,-0.273244,-0.235424,-1.4749,-1.64199,0,-0.0170814,-0.0171574,-0.0114869,0.204872,0.200862,-0.213185,-0.684992,0.212536
6.15,-1.28672,-1.44799,0.499188,0.626887,1,0.990197,-0.199188,-0.113607,-1.48672,-1.65891,0,-0.0280643,-0.016586,-0.012246,0.212237,0.201983,-0.163185,-0.636786,0.214002
6.2,-1.29481,-1.46411,0.424634,0.547149,1,0.990139,-0.124634,-0.0599718,-1.49481,-1.65732,0,-0.0289467,-0.0136471,-0.00968346,0.198745,0.198376,-0.113185,-0.591471,0.214838
6.25,-1.29917,-1.47634,0.349769,0.466581,1,0.990303,-0.049769,0.0478937,-1.49917,-1.66357,0,-0.0253243,-0.0301649,-0.0080976,0.190054,0.19776,-0.063185,-0.539515,0.213891
6.3,-1.29979,-1.48406,0.274779,0.391013,1,0.990633,0.025221,0.147398,-1.49979,-1.64895,0,-0.021309,-0.0243682,-0.0139452,0.202122,0.195979,-0.013185,-0.496798,0.213603
6.35,-1.29665,-1.48845,0.199853,0.304577,1,0.991349,0.100147,0.211406,-1.49665,-1.64091,0,-0.0152789,-0.0207414,-0.0166257,0.1943,0.19157,0.036815,-0.444356,0.211236
6.4,-1.28978,-1.48824,0.125176,0.218129,1,0.992402,0.174824,0.309752,-1.48978,-1.61883,0,-0.0137195,-0.0216844,-0.015316,0.205742,0.192485,0.086815,-0.393237,0.211009
6.45,-1.27918,-1.48286,0.050937,0.126741,1,0.993456,0.249063,0.370797,-1.47918,-1.60211,0,-0.00958509,-0.010642,-0.0181522,0.197227,0.190744,0.136815,-0.338436,0.209145
6.5,-1.26488,-1.47409,-0.02268,0.0464751,1,0.9944,0.32268,0.466319,-1.46488,-1.57224,0,-0.0147471,-0.0149457,-0.0122835,0.209679,0.194991,0.186815,-0.289242,0.209403
6.55,-1.24692,-1.46131,-0.09549,-0.0330122,1,0.994981,0.39549,0.525556,-1.44692,-1.55086,0,-0.0168043,-0.00226348,-0.0104812,0.196627,0.199905,0.236815,-0.239091,0.210018
6.6,-1.22535,-1.44698,-0.167312,-0.101354,1,0.995324,0.467312,0.615779,-1.42535,-1.51607,0,-0.0293442,-0.012216,-0.00771178,0.191701,0.201552,0.286815,-0.197157,0.212635
6.65,-1.20021,-1.42374,-0.237966,-0.189655,1,0.995134,0.537966,0.677016,-1.40021,-1.4906,0,-0.0357139,-0.0126947,-0.0118697,0.196695,0.199553,0.336815,-0.143948,0.214106
6.7,-1.17158,-1.39918,-0.307275,-0.266577,1,0.994936,0.607275,0.765165,-1.37157,-1.44879,0,-0.039358,-0.00867224,-0.00740748,0.19014,0.200605,0.386815,-0.0959577,0.21493
6.75,-1.13951,-1.36464,-0.375066,-0.357118,1,0.994195,0.675066,0.821316,-1.33951,-1.41842,0,-0.0451619,-0.00548765,-0.0122981,0.194878,0.197022,0.436815,-0.0388048,0.216455
